index,name,industry,region,size,founded,linkedin_url,indeed_url,indeed_reviews,seek_url,seek_reviews,total_reviews,correct,scores,valid_urls
85572,the star entertainment group,gambling & casinos,nan,5001-10000,2011.0,linkedin.com/company/thestar-entertainment-group,https://au.indeed.com/cmp/The-Star-Entertainment-Group/reviews,116,https://www.seek.com.au/companies/the-star-entertainment-group-434335/reviews,75,191,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0.85, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/The-Star-Entertainment-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/the-star-entertainment-group-434335/reviews']}"
86516,national disability insurance agency,government administration,victoria,1001-5000,2013.0,linkedin.com/company/national-disability-insurance-agency,https://au.indeed.com/cmp/National-Disability-Insurance-Agency/reviews,23,https://www.seek.com.au/companies/national-disability-insurance-agency-795436/reviews,153,176,Unknown,"[[0.85, 0, 0, 0, 0, 0], [0, 0.83, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/National-Disability-Insurance-Agency/reviews'], 'seek': ['https://www.seek.com.au/companies/national-disability-insurance-agency-795436/reviews']}"
88976,the pancake parlour,hospitality,nan,501-1000,1965.0,linkedin.com/company/the-pancake-parlour,https://au.indeed.com/cmp/The-Pancake-Parlour/reviews,29,https://www.seek.com.au/companies/the-pancake-parlour-433185/reviews,42,71,Unknown,"[[0.8, 0, 0, 0, 0, 0], [0.82, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/The-Pancake-Parlour/reviews'], 'seek': ['https://www.seek.com.au/companies/the-pancake-parlour-433185/reviews']}"
93511,government of western australia,government administration,nan,1001-5000,nan,linkedin.com/company/government-of-western-australia,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0.25, 0], [0, 0.33, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/City-of-Perth/reviews'], 'seek': ['https://www.seek.com.au/companies/wa-health-795936/reviews']}"
95322,petstock,retail,nan,1001-5000,1991.0,linkedin.com/company/petstock,https://au.indeed.com/cmp/Petstock/reviews,45,https://www.seek.com.au/companies/petstock-433722/reviews,86,131,Unknown,"[[0.91, 0, 0, 0, 0, 0], [0.77, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Petstock/reviews'], 'seek': ['https://www.seek.com.au/companies/petstock-433722/reviews']}"
95851,university of wollongong,higher education,new south wales,1001-5000,1975.0,linkedin.com/company/university-of-wollongong,https://au.indeed.com/cmp/University-of-Wollongong/reviews,47,https://www.seek.com.au/companies/university-of-wollongong-432522/reviews,49,96,Unknown,"[[0.88, 0.34, 0, 0, 0.16, 0], [0.85, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/University-of-Wollongong/reviews', 'https://au.indeed.com/cmp/Uow-Pulse/reviews', 'https://au.indeed.com/cmp/Uow/reviews'], 'seek': ['https://www.seek.com.au/companies/university-of-wollongong-432522/reviews']}"
96545,apt travel group,"leisure, travel & tourism",nan,501-1000,1927.0,linkedin.com/company/apt-travel-group,https://au.indeed.com/cmp/Apt-Travel-Group/reviews,2,https://www.seek.com.au/companies/apt-travel-group-813360/reviews,15,17,Unknown,"[[0.77, 0, 0, 0, 0, 0], [0.79, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Apt-Travel-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/apt-travel-group-813360/reviews']}"
98926,sims metal management limited,internet,new south wales,5001-10000,nan,linkedin.com/company/sims-limited,https://au.indeed.com/cmp/Sims-Metal-Management/reviews,18,https://www.seek.com.au/companies/sims-metal-management-433772/reviews,43,61,Unknown,"[[0.73, 0, 0, 0, 0, 0], [0.75, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Sims-Metal-Management/reviews'], 'seek': ['https://www.seek.com.au/companies/sims-metal-management-433772/reviews']}"
99369,troys hospitality staff,hospitality,nan,501-1000,1986.0,linkedin.com/company/troys-hospitality-staff,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0.16, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/gema-group-434471/reviews']}"
99460,woolworths limited,retail,nan,10001+,1924.0,linkedin.com/company/woolworths-group,https://au.indeed.com/cmp/Woolworths-Supermarket/reviews,3724,https://www.seek.com.au/companies/woolworths-supermarkets-432295/reviews,2085,5809,Unknown,"[[0.62, 0, 0, 0, 0, 0], [0.59, 0, 0.52, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Woolworths-Supermarket/reviews'], 'seek': ['https://www.seek.com.au/companies/woolworths-supermarkets-432295/reviews', 'https://www.seek.com.au/companies/woolworths-group-432334/reviews']}"
100259,australian association of social workers (aasw),mental health care,act,5001-10000,1946.0,linkedin.com/company/australian-association-of-social-workers-aasw-,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': []}"
100805,riviera australia,maritime,queensland,501-1000,1980.0,linkedin.com/company/riviera-marine,https://au.indeed.com/cmp/Riviera-Marine/reviews,5,,0,5,Unknown,"[[0.62, 0.64, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Riviera/reviews', 'https://au.indeed.com/cmp/Riviera-Marine/reviews'], 'seek': []}"
102708,james cook university,higher education,queensland,1001-5000,1969.0,linkedin.com/company/james-cook-university,https://au.indeed.com/cmp/James-Cook-University/reviews,33,https://www.seek.com.au/companies/james-cook-university-432669/reviews,57,90,Unknown,"[[0, 0.77, 0, 0, 0, 0], [0.83, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/James-Cook-University/reviews'], 'seek': ['https://www.seek.com.au/companies/james-cook-university-432669/reviews']}"
103471,aerocare flight support,airlines/aviation,queensland,1001-5000,1992.0,linkedin.com/company/aerocare-flight-support,https://au.indeed.com/cmp/Aerocare-Flight-Support-Pty-Ltd/reviews,2,https://www.seek.com.au/companies/aerocare-434078/reviews,132,134,Unknown,"[[0.75, 0.51, 0, 0.37, 0, 0], [0.57, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Aerocare-Flight-Support-Pty-Ltd/reviews', 'https://au.indeed.com/cmp/Aerocare-10/reviews', 'https://au.indeed.com/cmp/Aerocare-Holdings,-Inc/reviews'], 'seek': ['https://www.seek.com.au/companies/aerocare-434078/reviews']}"
104141,university of sydney,higher education,nan,10001+,nan,linkedin.com/company/university-of-sydney,https://au.indeed.com/cmp/University-of-Sydney/reviews,133,https://www.seek.com.au/companies/the-university-of-sydney-432709/reviews,123,256,Unknown,"[[0.85, 0, 0, 0, 0, 0], [0, 0.73, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/University-of-Sydney/reviews'], 'seek': ['https://www.seek.com.au/companies/the-university-of-sydney-432709/reviews']}"
104170,rise network,individual & family services,nan,501-1000,1983.0,linkedin.com/company/rise-network,https://au.indeed.com/cmp/Rise-Network/reviews,7,,0,7,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Rise-Network/reviews'], 'seek': []}"
104975,townliving by metricon,construction,victoria,1001-5000,1976.0,linkedin.com/company/townliving,https://au.indeed.com/cmp/Metricon/reviews,5,https://www.seek.com.au/companies/metricon-homes-433305/reviews,94,99,Unknown,"[[0.6, 0.49, 0, 0, 0, 0], [0, 0, 0.43, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Metricon/reviews', 'https://au.indeed.com/cmp/Metricon-Homes/reviews'], 'seek': ['https://www.seek.com.au/companies/metricon-homes-433305/reviews']}"
106722,university of western sydney,higher education,new south wales,1001-5000,1989.0,linkedin.com/company/university-of-western-sydney,,0,https://www.seek.com.au/companies/western-sydney-university-432498/reviews,93,93,Unknown,"[[0, 0, 0, 0, 0.3, 0], [0, 0.45, 0, 0, 0.45, 0]]","{'indeed': ['https://au.indeed.com/cmp/Western-Sydney-University/reviews'], 'seek': ['https://www.seek.com.au/companies/western-sydney-university-432498/reviews', 'https://www.seek.com.au/companies/the-university-of-queensland-432368/reviews']}"
111529,australian paper pty ltd,paper & forest products,victoria,501-1000,1937.0,linkedin.com/company/australian-paper,https://au.indeed.com/cmp/Australian-Paper/reviews,9,https://www.seek.com.au/companies/australian-paper-434991/reviews,23,32,Unknown,"[[0.74, 0, 0.49, 0.23, 0, 0], [0.73, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Australian-Paper/reviews', 'https://au.indeed.com/cmp/Australian-Country-Choice/reviews', 'https://au.indeed.com/cmp/Concentrix/reviews'], 'seek': ['https://www.seek.com.au/companies/australian-paper-434991/reviews']}"
112854,working for myself,information technology and services,nan,1001-5000,nan,linkedin.com/company/working-for-myself,,0,,0,0,Unknown,"[[0.38, 0.34, 0.26, 0, 0, 0], [0.35, 0, 0, 0.15, 0.21, 0.13]]","{'indeed': ['https://au.indeed.com/cmp/Indeed/reviews', 'https://au.indeed.com/cmp/A-Bit-About-Me/reviews', 'https://au.indeed.com/cmp/Employ-Me/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/each-861217/reviews', 'https://www.seek.com.au/companies/busy-at-work-813413/reviews', 'https://www.seek.com.au/companies/everyday-independence-753379/reviews']}"
115333,cornetts iga,supermarkets,queensland,1001-5000,1973.0,linkedin.com/company/cornetts-iga,https://au.indeed.com/cmp/Cornetts-Iga/reviews,67,https://www.seek.com.au/companies/cornetts-supermarkets-805668/reviews,35,102,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0.59, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Cornetts-Iga/reviews'], 'seek': ['https://www.seek.com.au/companies/cornetts-supermarkets-805668/reviews']}"
115798,asahi beverages,food & beverages,victoria,1001-5000,1889.0,linkedin.com/company/asahibeverages,https://au.indeed.com/cmp/Asahi-Group-Holdings-Ltd/reviews,57,https://www.seek.com.au/companies/asahi-beverages-609493/reviews,58,115,Unknown,"[[0, 0.47, 0, 0, 0, 0], [0.82, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Asahi-Group-Holdings-Ltd/reviews'], 'seek': ['https://www.seek.com.au/companies/asahi-beverages-609493/reviews']}"
123708,maep,farming,nan,501-1000,nan,linkedin.com/company/maep,https://www.indeed.com/cmp/M.a.p/reviews,0,,0,0,Unknown,"[[0.58, 0.45, 0, 0, 0.16, 0], [0.35, 0, 0.36, 0.23, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/M.a.p/reviews', 'https://au.indeed.com/cmp/Mater-Hospital/reviews', 'https://www.indeed.com/cmp/Lionbridge/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/mda-813275/reviews', 'https://www.seek.com.au/companies/ms-australia-815119/reviews']}"
124326,alm. brand,insurance,western australia,1001-5000,1792.0,linkedin.com/company/alm-brand,,0,,0,0,Unknown,"[[0, 0.32, 0.35, 0, 0.28, 0], [0.39, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Australian-Liquor-Marketers/reviews', 'https://www.indeed.com/cmp/Alm-2/reviews', 'https://www.indeed.com/cmp/Alm/reviews'], 'seek': ['https://www.seek.com.au/companies/australian-liquor-marketers-434921/reviews']}"
128596,interflow pty ltd,construction,nan,501-1000,1936.0,linkedin.com/company/interflow-pty-ltd,https://au.indeed.com/cmp/Interflow-Pty-Ltd/reviews,2,https://www.seek.com.au/companies/interflow-435270/reviews,38,40,Unknown,"[[0.78, 0, 0, 0, 0, 0], [0.66, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Interflow-Pty-Ltd/reviews'], 'seek': ['https://www.seek.com.au/companies/interflow-435270/reviews']}"
129078,ugl limited,mechanical or industrial engineering,nan,5001-10000,1970.0,linkedin.com/company/ugl-limited,https://au.indeed.com/cmp/Ugl-Limited/reviews,186,https://www.seek.com.au/companies/ugl-432388/reviews,425,611,Unknown,"[[0.8, 0, 0, 0, 0, 0], [0.46, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Ugl-Limited/reviews'], 'seek': ['https://www.seek.com.au/companies/ugl-432388/reviews']}"
134045,home base,nan,western australia,1001-5000,nan,linkedin.com/company/home-base,https://www.indeed.com/cmp/Homebase/reviews,1,,0,1,Unknown,"[[0, 0, 0.77, 0, 0.44, 0], [0, 0, 0, 0, 0.2, 0.28]]","{'indeed': ['https://www.indeed.com/cmp/Homebase/reviews', 'https://www.indeed.com/cmp/Home-Base-Inc./reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/orbit-homes-806080/reviews']}"
134216,flick anticimex,facilities services,nan,1001-5000,1918.0,linkedin.com/company/flick-anticimex,https://au.indeed.com/cmp/Flick-Anticimex/reviews,17,https://www.seek.com.au/companies/flick-anticimex-816692/reviews,72,89,Unknown,"[[0.85, 0, 0, 0, 0, 0], [0.82, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Flick-Anticimex/reviews'], 'seek': ['https://www.seek.com.au/companies/flick-anticimex-816692/reviews']}"
146192,apg & co pty ltd,apparel & fashion,new south wales,1001-5000,1950.0,linkedin.com/company/apparel-group-pty-limited,https://au.indeed.com/cmp/Apg-&-Co/reviews,8,https://www.seek.com.au/companies/apg-n-co-813365/reviews,13,21,Unknown,"[[0.5, 0, 0.31, 0, 0, 0], [0, 0.44, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Apg-&-Co/reviews', 'https://au.indeed.com/cmp/Apg/reviews'], 'seek': ['https://www.seek.com.au/companies/apg-n-co-813365/reviews']}"
147951,department of fire and emergency services,public safety,nan,1001-5000,nan,linkedin.com/company/fire-&-emergency-services-authority,https://au.indeed.com/cmp/Department-of-Fire-and-Emergency-Services/reviews,5,https://www.seek.com.au/companies/queensland-fire-n-emergency-services-795815/reviews,7,12,Unknown,"[[0.84, 0.62, 0, 0, 0, 0], [0.7, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Department-of-Fire-and-Emergency-Services/reviews', 'https://au.indeed.com/cmp/Queensland-Fire-and-Emergency-Services/reviews'], 'seek': ['https://www.seek.com.au/companies/queensland-fire-n-emergency-services-795815/reviews']}"
149165,singtel optus pty limited,telecommunications,victoria,5001-10000,1991.0,linkedin.com/company/singtel-optus-pty-limited,https://au.indeed.com/cmp/Singtel-Optus/reviews,36,,0,36,Unknown,"[[0.64, 0.48, 0.35, 0, 0, 0], [0, 0.4, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Singtel-Optus/reviews', 'https://au.indeed.com/cmp/Singtel/reviews', 'https://au.indeed.com/cmp/Optus/reviews'], 'seek': ['https://www.seek.com.au/companies/optus-432323/reviews']}"
149905,the salvation army employment plus,staffing and recruiting,victoria,501-1000,1998.0,linkedin.com/company/employmentplus,https://au.indeed.com/cmp/The-Salvation-Army/reviews,740,https://www.seek.com.au/companies/salvation-army-employment-plus-435218/reviews,98,838,Unknown,"[[0.62, 0, 0, 0, 0, 0], [0.82, 0, 0.56, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/The-Salvation-Army/reviews'], 'seek': ['https://www.seek.com.au/companies/salvation-army-employment-plus-435218/reviews', 'https://www.seek.com.au/companies/the-salvation-army-432382/reviews']}"
151114,emporio armani,nan,nan,501-1000,nan,linkedin.com/company/emporio-armani,https://www.indeed.com/cmp/Emporio-Armani/reviews,1,https://www.seek.com.au/companies/giorgio-armani-813388/reviews,33,34,Unknown,"[[0.62, 0, 0.74, 0, 0, 0], [0, 0.54, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Giorgio-Armani/reviews', 'https://www.indeed.com/cmp/Emporio-Armani/reviews'], 'seek': ['https://www.seek.com.au/companies/giorgio-armani-813388/reviews']}"
157170,betta home living (bsr group),consumer electronics,nan,1001-5000,1961.0,linkedin.com/company/bsr-group,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': []}"
159240,byrnecut offshore pty ltd,mining & metals,nan,1001-5000,2006.0,linkedin.com/company/byrnecut-offshore-pty-ltd,https://au.indeed.com/cmp/Byrnecut-Mining/reviews,4,https://www.seek.com.au/companies/byrnecut-433753/reviews,116,120,Unknown,"[[0, 0, 0.41, 0, 0, 0], [0.55, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Byrnecut-Mining/reviews'], 'seek': ['https://www.seek.com.au/companies/byrnecut-433753/reviews']}"
159467,red earth personnel,human resources,nan,501-1000,nan,linkedin.com/company/red-earth-personnel,https://au.indeed.com/cmp/Red-Earth/reviews,3,,0,3,Unknown,"[[0, 0.52, 0, 0.44, 0, 0.29], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Red-Earth/reviews', 'https://www.indeed.com/cmp/Red-Earth-Casino/reviews', 'https://www.indeed.com/cmp/Red-Earth-Systems,-LLC/reviews'], 'seek': []}"
161569,cerebos,consumer goods,nan,501-1000,nan,linkedin.com/company/cerebos,https://au.indeed.com/cmp/Cerebos/reviews,4,https://www.seek.com.au/companies/cerebos-foods-805153/reviews,13,17,Unknown,"[[0.89, 0, 0, 0.55, 0, 0], [0.64, 0.54, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Cerebos/reviews', 'https://au.indeed.com/cmp/Cerebos-Foods/reviews'], 'seek': ['https://www.seek.com.au/companies/cerebos-foods-805153/reviews', 'https://www.seek.com.au/companies/cerebos-australia-864433/reviews']}"
166578,the disability trust,non-profit organization management,new south wales,1001-5000,1974.0,linkedin.com/company/the-disability-trust,https://au.indeed.com/cmp/The-Disability-Trust/reviews,19,https://www.seek.com.au/companies/the-disability-trust-436565/reviews,24,43,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0, 0.77, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/The-Disability-Trust/reviews'], 'seek': ['https://www.seek.com.au/companies/the-disability-trust-436565/reviews']}"
167908,bdo in australia,accounting,queensland,1001-5000,1975.0,linkedin.com/company/bdo-in-australia,https://au.indeed.com/cmp/Bdo/reviews,13,https://www.seek.com.au/companies/bdo-432846/reviews,47,60,Unknown,"[[0.41, 0, 0, 0, 0, 0], [0.42, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Bdo/reviews'], 'seek': ['https://www.seek.com.au/companies/bdo-432846/reviews']}"
169801,macgillivrays solicitors,law practice,queensland,1001-5000,1953.0,linkedin.com/company/macgillivrays-solicitors,,0,https://www.seek.com.au/companies/queensland-law-society-814652/reviews,16,16,Unknown,"[[0, 0, 0.29, 0, 0, 0], [0.42, 0, 0.26, 0.27, 0, 0.17]]","{'indeed': ['https://au.indeed.com/cmp/Btlawyers/reviews'], 'seek': ['https://www.seek.com.au/companies/queensland-law-society-814652/reviews', 'https://www.seek.com.au/companies/btlawyers-994725/reviews', 'https://www.seek.com.au/companies/mcinnes-wilson-lawyers-436694/reviews', 'https://www.seek.com.au/companies/results-legal-954664/reviews']}"
174270,express business group,consumer services,nan,501-1000,2009.0,linkedin.com/company/express-business-group,https://au.indeed.com/cmp/Express/reviews,2,https://www.seek.com.au/companies/express-media-group-436639/reviews,7,9,Unknown,"[[0.56, 0.47, 0, 0, 0, 0.28], [0.66, 0, 0.36, 0.37, 0, 0.23]]","{'indeed': ['https://au.indeed.com/cmp/Express/reviews', 'https://au.indeed.com/cmp/Corporate-Express/reviews', 'https://au.indeed.com/cmp/Sf-Express/reviews'], 'seek': ['https://www.seek.com.au/companies/express-media-group-436639/reviews', 'https://www.seek.com.au/companies/remserv-435492/reviews', 'https://www.seek.com.au/companies/xl-express-434989/reviews', 'https://www.seek.com.au/companies/regional-express-436743/reviews']}"
175282,veda,information services,nan,501-1000,1967.0,linkedin.com/company/veda-,https://www.indeed.com/cmp/Veda/reviews,1,https://www.seek.com.au/companies/veda-433872/reviews,24,25,Unknown,"[[0.5, 0.76, 0, 0, 0, 0], [0.65, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Veda-Advantage/reviews', 'https://www.indeed.com/cmp/Veda/reviews'], 'seek': ['https://www.seek.com.au/companies/veda-433872/reviews']}"
178372,mater health services (north qld),hospital & health care,nan,501-1000,1945.0,linkedin.com/company/mater-health-services-north-qld-,https://au.indeed.com/cmp/Mater-Health-Services/reviews,11,https://www.seek.com.au/companies/mater-group-433644/reviews,92,103,Unknown,"[[0.44, 0, 0.59, 0, 0, 0], [0.46, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Mater-Hospital/reviews', 'https://au.indeed.com/cmp/Mater-Health-Services/reviews'], 'seek': ['https://www.seek.com.au/companies/mater-group-433644/reviews']}"
178828,fitness and lifestyle group,"health, wellness and fitness",queensland,5001-10000,2016.0,linkedin.com/company/fitnessandlifestylegroup,https://www.indeed.com/cmp/Lifestyle-Fitness/reviews,0,https://www.seek.com.au/companies/fitness-and-lifestyle-group-432704/reviews,144,144,Unknown,"[[0, 0.47, 0, 0, 0, 0], [0, 0.79, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Lifestyle-Fitness/reviews'], 'seek': ['https://www.seek.com.au/companies/fitness-and-lifestyle-group-432704/reviews']}"
179999,allianz australia,insurance,new south wales,1001-5000,nan,linkedin.com/company/allianz-australia-limited,https://au.indeed.com/cmp/Allianz/reviews,63,https://www.seek.com.au/companies/allianz-432907/reviews,186,249,Unknown,"[[0.62, 0, 0, 0, 0, 0], [0, 0.54, 0.48, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Allianz/reviews'], 'seek': ['https://www.seek.com.au/companies/allianz-432907/reviews', 'https://www.seek.com.au/companies/allianz-worldwide-partners-433335/reviews']}"
182084,a'b'c,staffing and recruiting,nan,1001-5000,1990.0,linkedin.com/company/a'b'c,,0,,0,0,Unknown,"[[0.25, 0.4, 0, 0, 0, 0], [0.35, 0, 0.32, 0.1, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/ABC/reviews', 'https://au.indeed.com/cmp/Alphabet-Services/reviews'], 'seek': ['https://www.seek.com.au/companies/australian-broadcasting-corporation-432809/reviews', 'https://www.seek.com.au/companies/abc-photosigns-435698/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews']}"
182121,interleasing,financial services,new south wales,501-1000,nan,linkedin.com/company/interleasing,https://au.indeed.com/cmp/Interleasing-Australia-Limited/reviews,2,,0,2,Unknown,"[[0.64, 0, 0, 0, 0.13, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Interleasing-Australia-Limited/reviews', 'https://au.indeed.com/cmp/Datacom/reviews'], 'seek': []}"
183305,brotherhood of st laurence,civic & social organization,victoria,501-1000,1930.0,linkedin.com/company/brotherhood-of-st-laurence,,0,https://www.seek.com.au/companies/brotherhood-of-st-laurence-434022/reviews,49,49,Unknown,"[[0, 0, 0, 0, 0, 0], [0.83, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/brotherhood-of-st-laurence-434022/reviews']}"
185468,remote staff,outsourcing/offshoring,nan,501-1000,2007.0,linkedin.com/company/remotestaff,https://www.indeed.com/cmp/Remote/reviews,0,,0,0,Unknown,"[[0, 0.62, 0, 0.18, 0.21, 0.18], [0.32, 0.34, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Remote/reviews', 'https://au.indeed.com/cmp/Neato-Employment-Services/reviews', 'https://au.indeed.com/cmp/Aurizon/reviews', 'https://au.indeed.com/cmp/Bolton-Clarke/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/australian-college-of-rural-and-remote-medicine-799706/reviews']}"
185706,cgu insurance,insurance,victoria,1001-5000,1851.0,linkedin.com/company/cgu,https://au.indeed.com/cmp/Cgu-Insurance/reviews,20,https://www.seek.com.au/companies/cgu-insurance-432737/reviews,90,110,Unknown,"[[0.83, 0, 0, 0, 0, 0], [0.8, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Cgu-Insurance/reviews'], 'seek': ['https://www.seek.com.au/companies/cgu-insurance-432737/reviews']}"
186449,snp security,security and investigations,nan,1001-5000,1923.0,linkedin.com/company/snp-security,https://au.indeed.com/cmp/Snp-Security/reviews,61,,0,61,Unknown,"[[0, 0, 0, 0.66, 0.25, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Snp-Security/reviews', 'https://au.indeed.com/cmp/Snp/reviews'], 'seek': []}"
190449,vns nursing agency victorian nurse specialists,hospital & health care,nan,1001-5000,2000.0,linkedin.com/company/victorian-nurse-specialists,https://au.indeed.com/cmp/Vns-Nursing-Agency/reviews,9,,0,9,Unknown,"[[0.55, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0.3, 0]]","{'indeed': ['https://au.indeed.com/cmp/Vns-Nursing-Agency/reviews'], 'seek': ['https://www.seek.com.au/companies/heartbeat-nursing-agency-798195/reviews']}"
190934,luke mangan & company,hospitality,nan,501-1000,nan,linkedin.com/company/luke-mangan-group,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': []}"
192204,ma security group,security and investigations,nan,501-1000,2009.0,linkedin.com/company/ma-security-group,https://au.indeed.com/cmp/Ma-Security-Group/reviews,3,https://www.seek.com.au/companies/ma-security-834362/reviews,11,14,Unknown,"[[0.78, 0.55, 0, 0, 0, 0], [0.68, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Ma-Security-Group/reviews', 'https://au.indeed.com/cmp/Ma-Services-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/ma-security-834362/reviews']}"
193841,mitchell services limited (asx: msv),mining & metals,queensland,501-1000,2013.0,linkedin.com/company/mitchell-services-limited-asx-msv-,https://au.indeed.com/cmp/Mitchell-Services/reviews,3,https://www.seek.com.au/companies/mitchell-services-434699/reviews,30,33,Unknown,"[[0.65, 0, 0, 0, 0, 0], [0, 0.6, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Mitchell-Services/reviews'], 'seek': ['https://www.seek.com.au/companies/mitchell-services-434699/reviews']}"
195241,imdex limited,mining & metals,western australia,501-1000,1987.0,linkedin.com/company/imdex-limited,https://au.indeed.com/cmp/Imdex-Limited/reviews,2,https://www.seek.com.au/companies/imdex-815163/reviews,23,25,Unknown,"[[0.83, 0, 0, 0, 0, 0], [0.55, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Imdex-Limited/reviews'], 'seek': ['https://www.seek.com.au/companies/imdex-815163/reviews']}"
