index,name,industry,region,size,founded,linkedin_url,indeed_url,indeed_reviews,seek_url,seek_reviews,total_reviews,correct,scores,valid_urls
76420,the wests group australia,hospitality,new south wales,1001-5000,1960.0,linkedin.com/company/the-wests-group-australia,https://au.indeed.com/cmp/Wests-Group/reviews,12,https://www.seek.com.au/companies/wests-group-australia-861335/reviews,21,33,Unknown,"[[0.58, 0, 0, 0, 0, 0], [0.79, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Wests-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/wests-group-australia-861335/reviews']}"
77904,australian trade and investment commission (austrade),international trade and development,,1001-5000,1987.0,linkedin.com/company/australian-trade-commission,https://au.indeed.com/cmp/Australian-Trade-and-Investment-Commission-(austrade)/reviews,4,https://www.seek.com.au/companies/australian-trade-commission-436530/reviews,12,16,Unknown,"[[0.87, 0, 0, 0, 0, 0], [0, 0.63, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Australian-Trade-and-Investment-Commission-(austrade)/reviews'], 'seek': ['https://www.seek.com.au/companies/australian-trade-commission-436530/reviews']}"
80001,wisetech global,information technology and services,new south wales,1001-5000,1994.0,linkedin.com/company/wisetech-global,,0,https://www.seek.com.au/companies/wisetech-global-814497/reviews,13,13,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0.77, 0, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/wisetech-global-814497/reviews']}"
85874,toa global,accounting,queensland,1001-5000,2014.0,linkedin.com/company/toaglobal,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': []}"
94244,zimmer biomet anz,medical devices,new south wales,10001+,1927.0,linkedin.com/company/zimmerbiometaustralianewzealand,https://www.indeed.com/cmp/Zimmer-Biomet/reviews,1,https://www.seek.com.au/companies/zimmer-biomet-814276/reviews,15,16,Unknown,"[[0.75, 0, 0.24, 0, 0, 0], [0.74, 0, 0, 0.27, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Zimmer-Biomet/reviews', 'https://au.indeed.com/cmp/Anz-Banking-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/zimmer-biomet-814276/reviews', 'https://www.seek.com.au/companies/anz-432303/reviews']}"
99053,macquarie university,higher education,new south wales,5001-10000,,linkedin.com/company/macquarie-university,https://au.indeed.com/cmp/Macquarie-University/reviews,90,https://www.seek.com.au/companies/macquarie-university-432440/reviews,80,170,Unknown,"[[0.89, 0, 0, 0, 0, 0], [0.86, 0, 0.66, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Macquarie-University/reviews'], 'seek': ['https://www.seek.com.au/companies/macquarie-university-432440/reviews', 'https://www.seek.com.au/companies/macquarie-university-hospital-753055/reviews']}"
103168,sa water,utilities,south australia,1001-5000,1856.0,linkedin.com/company/sa-water,https://au.indeed.com/cmp/Sa-Water/reviews,14,https://www.seek.com.au/companies/water-433168/reviews,54,68,Unknown,"[[0.72, 0, 0, 0, 0, 0], [0, 0.57, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Sa-Water/reviews'], 'seek': ['https://www.seek.com.au/companies/water-433168/reviews']}"
112330,columbus a/s,information technology and services,western australia,1001-5000,1989.0,linkedin.com/company/columbus-a-s,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0.17, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews']}"
121303,qml pathology,"health, wellness and fitness",queensland,1001-5000,1922.0,linkedin.com/company/qml-pathology,https://au.indeed.com/cmp/Qml-Pathology/reviews,22,https://www.seek.com.au/companies/qml-pathology-433614/reviews,55,77,Unknown,"[[0.83, 0, 0, 0, 0, 0], [0, 0.75, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Qml-Pathology/reviews'], 'seek': ['https://www.seek.com.au/companies/qml-pathology-433614/reviews']}"
126781,bendigo bank,banking,victoria,1001-5000,1995.0,linkedin.com/company/bendigo-bank,https://au.indeed.com/cmp/Bendigo-Bank/reviews,73,https://www.seek.com.au/companies/bendigo-n-adelaide-bank-432953/reviews,163,236,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0.64, 0, 0.57, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Bendigo-Bank/reviews'], 'seek': ['https://www.seek.com.au/companies/bendigo-n-adelaide-bank-432953/reviews', 'https://www.seek.com.au/companies/bendigoadelaide-bank-432953/reviews']}"
132109,northcott,non-profit organization management,,1001-5000,1929.0,linkedin.com/company/northcott,https://au.indeed.com/cmp/Northcott-Disability-Services/reviews,29,https://www.seek.com.au/companies/northcott-437041/reviews,46,75,Unknown,"[[0.57, 0, 0, 0, 0, 0], [0.79, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Northcott-Disability-Services/reviews'], 'seek': ['https://www.seek.com.au/companies/northcott-437041/reviews']}"
141796,direct freight express,transportation/trucking/railroad,,1001-5000,1993.0,linkedin.com/company/direct-freight-express,https://au.indeed.com/cmp/Direct-Freight-Express/reviews,45,https://www.seek.com.au/companies/direct-freight-express-433856/reviews,94,139,Unknown,"[[0.83, 0, 0, 0, 0, 0], [0.84, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Direct-Freight-Express/reviews'], 'seek': ['https://www.seek.com.au/companies/direct-freight-express-433856/reviews']}"
142204,aub group limited,financial services,,1001-5000,1985.0,linkedin.com/company/aub-group-limited,https://au.indeed.com/cmp/Wilson-Group/reviews,2,,0,2,Unknown,"[[0.46, 0.37, 0.22, 0.21, 0.26, 0.07], [0, 0.25, 0.21, 0, 0.29, 0]]","{'indeed': ['https://au.indeed.com/cmp/Wilson-Group/reviews', 'https://au.indeed.com/cmp/The-Cotton-On-Group/reviews', 'https://au.indeed.com/cmp/Racq/reviews', 'https://au.indeed.com/cmp/Concentrix/reviews', 'https://au.indeed.com/cmp/Co--op-Group/reviews', 'https://au.indeed.com/cmp/Big-W/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/asx-435063/reviews', 'https://www.seek.com.au/companies/australia-post-432307/reviews']}"
150096,futuris,food & beverages,,1001-5000,,linkedin.com/company/futuris,https://www.indeed.com/cmp/Futuris/reviews,1,https://www.seek.com.au/companies/futuris-automotive-434621/reviews,20,21,Unknown,"[[0.61, 0.46, 0.79, 0, 0, 0], [0.58, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Futuris-Automotive/reviews', 'https://au.indeed.com/cmp/Futuris-Automotive-Interiors/reviews', 'https://www.indeed.com/cmp/Futuris/reviews'], 'seek': ['https://www.seek.com.au/companies/futuris-automotive-434621/reviews']}"
152638,international towers,commercial real estate,,1001-5000,2015.0,linkedin.com/company/international-towers,https://www.indeed.com/cmp/International-Towers/reviews,0,,0,0,Unknown,"[[0, 0.84, 0.55, 0, 0, 0], [0, 0, 0.36, 0.36, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/International-Towers/reviews', 'https://www.indeed.com/cmp/Tower-International,-Inc./reviews'], 'seek': ['https://www.seek.com.au/companies/tower-insurance-433910/reviews', 'https://www.seek.com.au/companies/willis-towers-watson-834604/reviews']}"
154362,cmv group,automotive,south australia,1001-5000,1934.0,linkedin.com/company/cmv-group,https://au.indeed.com/cmp/Cmv-Truck-&-Bus/reviews,2,https://www.seek.com.au/companies/cmv-group-752991/reviews,17,19,Unknown,"[[0, 0.45, 0, 0, 0, 0], [0.73, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Cmv-Truck-&-Bus/reviews'], 'seek': ['https://www.seek.com.au/companies/cmv-group-752991/reviews']}"
188551,oceanagold corporation,mining & metals,victoria,1001-5000,2003.0,linkedin.com/company/oceana-gold,https://www.indeed.com/cmp/Oceana-Gold/reviews,0,https://www.seek.com.au/companies/oceana-gold-435297/reviews,6,6,Unknown,"[[0, 0.56, 0, 0, 0, 0], [0, 0.57, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Oceana-Gold/reviews'], 'seek': ['https://www.seek.com.au/companies/oceana-gold-435297/reviews']}"
192644,stratco australia,building materials,south australia,1001-5000,,linkedin.com/company/stratco-australia,https://au.indeed.com/cmp/Stratco/reviews,46,https://www.seek.com.au/companies/stratco-432919/reviews,54,100,Unknown,"[[0, 0.57, 0, 0, 0, 0], [0.59, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Stratco/reviews'], 'seek': ['https://www.seek.com.au/companies/stratco-432919/reviews']}"
194969,minterellison,law practice,new south wales,1001-5000,1827.0,linkedin.com/company/minter-ellison,https://au.indeed.com/cmp/Minterellison/reviews,14,https://www.seek.com.au/companies/minterellison-433860/reviews,43,57,Unknown,"[[0, 0.89, 0, 0, 0, 0], [0.84, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Minterellison/reviews'], 'seek': ['https://www.seek.com.au/companies/minterellison-433860/reviews']}"
198988,department for correctional services,government administration,south australia,1001-5000,,linkedin.com/company/department-for-correctional-services,https://au.indeed.com/cmp/Department-For-Correctional-Services/reviews,3,https://www.seek.com.au/companies/corrective-services-nsw-433798/reviews,26,29,Unknown,"[[0.85, 0.69, 0, 0, 0.44, 0], [0.51, 0.56, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Department-For-Correctional-Services/reviews', 'https://au.indeed.com/cmp/Department-of-Corrections/reviews', 'https://au.indeed.com/cmp/Queensland-Corrective-Services/reviews'], 'seek': ['https://www.seek.com.au/companies/department-of-justice-n-attorney-general-qld-434561/reviews', 'https://www.seek.com.au/companies/corrective-services-nsw-433798/reviews']}"
210541,bravura solutions,information technology and services,,1001-5000,2004.0,linkedin.com/company/bravura-solutions,,0,https://www.seek.com.au/companies/bravura-solutions-814426/reviews,6,6,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0.79, 0, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/bravura-solutions-814426/reviews']}"
212326,delta force paintball,sports,,1001-5000,1989.0,linkedin.com/company/delta-force-paintball,https://au.indeed.com/cmp/Delta-Force-Paintball/reviews,11,https://www.seek.com.au/companies/delta-force-paintball-436685/reviews,10,21,Unknown,"[[0.82, 0, 0, 0, 0, 0], [0.83, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Delta-Force-Paintball/reviews'], 'seek': ['https://www.seek.com.au/companies/delta-force-paintball-436685/reviews']}"
215191,first choice liquor market,retail,victoria,5001-10000,,linkedin.com/company/first-choice-liquor-market,https://au.indeed.com/cmp/First-Choice-Liquor/reviews,16,https://www.seek.com.au/companies/first-choice-liquor-433811/reviews,29,45,Unknown,"[[0.72, 0, 0, 0, 0, 0], [0, 0.69, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/First-Choice-Liquor/reviews'], 'seek': ['https://www.seek.com.au/companies/first-choice-liquor-433811/reviews']}"
1899,recovery plus support,hospital & health care,new south wales,1001-5000,2019.0,linkedin.com/company/recovery-plus,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': []}"
8468,cargowise,logistics and supply chain,new south wales,1001-5000,1994.0,linkedin.com/company/cargowiseone,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0.16], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Mainfreight-06e19c4d/reviews'], 'seek': []}"
17319,crystal software solutions pty ltd,information technology and services,victoria,5001-10000,2015.0,linkedin.com/company/crystal-software-solutions-pty-ltd,https://www.indeed.com/cmp/Crystal/reviews,0,,0,0,Unknown,"[[0, 0.42, 0, 0, 0, 0], [0.32, 0, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Crystal/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews']}"
21763,g8 education ltd,education management,queensland,10001+,2006.0,linkedin.com/company/g8-education-ltd,https://au.indeed.com/cmp/G8-Education/reviews,141,https://www.seek.com.au/companies/g8-education-434640/reviews,135,276,Unknown,"[[0.73, 0, 0, 0, 0, 0], [0.72, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/G8-Education/reviews'], 'seek': ['https://www.seek.com.au/companies/g8-education-434640/reviews']}"
23528,the good guys,retail,victoria,1001-5000,1952.0,linkedin.com/company/the-good-guys,https://au.indeed.com/cmp/The-Good-Guys/reviews,100,https://www.seek.com.au/companies/the-good-guys-432415/reviews,187,287,Unknown,"[[0, 0.66, 0, 0, 0, 0], [0.75, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/The-Good-Guys/reviews'], 'seek': ['https://www.seek.com.au/companies/the-good-guys-432415/reviews']}"
26450,fcm travel solutions australia,"leisure, travel & tourism",,10001+,2004.0,linkedin.com/company/fcm-travel-solutions-australia,https://au.indeed.com/cmp/Fcm-Travel-Solutions/reviews,3,https://www.seek.com.au/companies/fcm-travel-solutions-436025/reviews,7,10,Unknown,"[[0.7, 0, 0, 0, 0, 0], [0.72, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Fcm-Travel-Solutions/reviews'], 'seek': ['https://www.seek.com.au/companies/fcm-travel-solutions-436025/reviews']}"
29683,grill'd healthy burgers,restaurants,,1001-5000,2004.0,linkedin.com/company/grill'd-pty-ltd,https://au.indeed.com/cmp/Grill'd-Healthy-Burgers/reviews,215,,0,215,Unknown,"[[0.84, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [""https://au.indeed.com/cmp/Grill'd-Healthy-Burgers/reviews""], 'seek': []}"
33687,genesis fitness clubs,"health, wellness and fitness",victoria,1001-5000,1997.0,linkedin.com/company/genesis-fitness-clubs,https://au.indeed.com/cmp/Genesis-Fitness-Club/reviews,2,https://www.seek.com.au/companies/genesis-fitness-433705/reviews,24,26,Unknown,"[[0.8, 0.6, 0, 0.47, 0.33, 0], [0, 0.69, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Genesis-Fitness-Club/reviews', 'https://au.indeed.com/cmp/Genesis-Health-Clubs/reviews', 'https://au.indeed.com/cmp/Genesis-Health-and-Fitness-2/reviews', 'https://au.indeed.com/cmp/Genesis-Gym/reviews'], 'seek': ['https://www.seek.com.au/companies/genesis-fitness-433705/reviews']}"
35117,orc international,market research,victoria,1001-5000,1938.0,linkedin.com/company/orc-international,https://au.indeed.com/cmp/Orc-International/reviews,7,https://www.seek.com.au/companies/orc-international-435274/reviews,11,18,Unknown,"[[0, 0.82, 0, 0, 0, 0], [0.84, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Orc-International/reviews'], 'seek': ['https://www.seek.com.au/companies/orc-international-435274/reviews']}"
38894,ahs hospitality - a chandler macleod group business,hospitality,victoria,5001-10000,1993.0,linkedin.com/company/ahs-hospitality,https://au.indeed.com/cmp/Chandler-Macleod/reviews,135,,0,135,Unknown,"[[0.54, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Chandler-Macleod/reviews'], 'seek': []}"
39523,waste management association of australia,environmental services,new south wales,1001-5000,1991.0,linkedin.com/company/wmrr,,0,https://www.seek.com.au/companies/instant-waste-management-814391/reviews,10,10,Unknown,"[[0, 0.35, 0, 0.26, 0, 0.3], [0, 0.51, 0, 0.23, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Cleanaway/reviews', 'https://au.indeed.com/cmp/Queensland-Rail/reviews', 'https://au.indeed.com/cmp/Instant-Waste-Management/reviews'], 'seek': ['https://www.seek.com.au/companies/instant-waste-management-814391/reviews', 'https://www.seek.com.au/companies/cleanaway-433699/reviews']}"
41356,decjuba,retail,,1001-5000,2001.0,linkedin.com/company/decjuba,https://au.indeed.com/cmp/Decjuba/reviews,17,https://www.seek.com.au/companies/decjuba-435704/reviews,55,72,Unknown,"[[0.89, 0, 0, 0, 0, 0], [0.75, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Decjuba/reviews'], 'seek': ['https://www.seek.com.au/companies/decjuba-435704/reviews']}"
41889,harcourts real estate - brisbane city,real estate,,1001-5000,,linkedin.com/company/harcourts-real-estate---brisbane-city,https://au.indeed.com/cmp/Harcourts-Real-Estate/reviews,11,https://www.seek.com.au/companies/harcourts-432814/reviews,103,114,Unknown,"[[0.66, 0, 0, 0, 0, 0], [0.53, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Harcourts-Real-Estate/reviews'], 'seek': ['https://www.seek.com.au/companies/harcourts-432814/reviews']}"
56508,mcaleese group,logistics and supply chain,victoria,1001-5000,,linkedin.com/company/mcaleese-group,https://au.indeed.com/cmp/Mcaleese-Transport/reviews,4,,0,4,Unknown,"[[0, 0.62, 0, 0, 0, 0], [0, 0, 0.27, 0, 0, 0.36]]","{'indeed': ['https://au.indeed.com/cmp/Mcaleese-Transport/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/access-group-815004/reviews']}"
56673,brisbane seniors online,non-profit organization management,queensland,1001-5000,2001.0,linkedin.com/company/brisbane-seniors-online,,0,https://www.seek.com.au/companies/brisbane-markets-limited-814540/reviews,10,10,Unknown,"[[0, 0, 0, 0, 0.18, 0], [0.42, 0.36, 0.51, 0.26, 0.15, 0.12]]","{'indeed': ['https://au.indeed.com/cmp/Woolworths-Supermarket/reviews'], 'seek': ['https://www.seek.com.au/companies/meals-on-wheels-434685/reviews', 'https://www.seek.com.au/companies/coasit-community-services-860997/reviews', 'https://www.seek.com.au/companies/brisbane-markets-limited-814540/reviews', 'https://www.seek.com.au/companies/homecare-australia-798251/reviews', 'https://www.seek.com.au/companies/nazareth-care-437184/reviews', 'https://www.seek.com.au/companies/blue-care-432544/reviews']}"
58980,curtin university,higher education,western australia,5001-10000,,linkedin.com/company/curtinuniversity,https://au.indeed.com/cmp/Curtin-University/reviews,66,https://www.seek.com.au/companies/curtin-university-432427/reviews,124,190,Unknown,"[[0.87, 0, 0, 0, 0, 0], [0.84, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Curtin-University/reviews'], 'seek': ['https://www.seek.com.au/companies/curtin-university-432427/reviews']}"
93178,seagrass boutique hospitality group,hospitality,new south wales,1001-5000,2002.0,linkedin.com/company/seagrass-boutique-hospitality-group,https://au.indeed.com/cmp/Seagrass-Boutique-Hospitality-Group/reviews,5,,0,5,Unknown,"[[0.85, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Seagrass-Boutique-Hospitality-Group/reviews'], 'seek': []}"
97998,nilsen group,electrical/electronic manufacturing,victoria,1001-5000,,linkedin.com/company/nilsen-group,https://au.indeed.com/cmp/Nielsen/reviews,17,https://www.seek.com.au/companies/nilsen-433357/reviews,54,71,Unknown,"[[0.64, 0.56, 0.46, 0.47, 0, 0.24], [0.61, 0, 0.5, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Nielsen/reviews', 'https://au.indeed.com/cmp/Nilsen-Sa/reviews', 'https://au.indeed.com/cmp/Nilsen-Electrical/reviews', 'https://au.indeed.com/cmp/Nilsen-Resources/reviews', 'https://au.indeed.com/cmp/Nilsen-(wa)-Pty-Ltd/reviews'], 'seek': ['https://www.seek.com.au/companies/nilsen-433357/reviews', 'https://www.seek.com.au/companies/nielsen-433323/reviews']}"
100255,superpartners,financial services,,1001-5000,1983.0,linkedin.com/company/superpartners,https://au.indeed.com/cmp/Superpartners/reviews,34,https://www.seek.com.au/companies/superpartners-432495/reviews,39,73,Unknown,"[[0.94, 0, 0, 0, 0, 0], [0, 0.79, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Superpartners/reviews'], 'seek': ['https://www.seek.com.au/companies/superpartners-432495/reviews']}"
107177,new horizons enterprises limited,"health, wellness and fitness",,1001-5000,1967.0,linkedin.com/company/new-horizons-enterprises-limited,https://au.indeed.com/cmp/New-Horizons-Enterprises/reviews,18,https://www.seek.com.au/companies/new-horizons-434325/reviews,70,88,Unknown,"[[0.76, 0.51, 0, 0, 0, 0], [0.57, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/New-Horizons-Enterprises/reviews', 'https://au.indeed.com/cmp/New-Horizons/reviews'], 'seek': ['https://www.seek.com.au/companies/new-horizons-434325/reviews']}"
115201,aesop,cosmetics,,1001-5000,1987.0,linkedin.com/company/aesop,https://au.indeed.com/cmp/Aesop/reviews,3,https://www.seek.com.au/companies/aesop-815046/reviews,17,20,Unknown,"[[0.85, 0, 0, 0, 0, 0.26], [0.69, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Aesop/reviews', 'https://www.indeed.com/cmp/A%C4%93sop-5/reviews'], 'seek': ['https://www.seek.com.au/companies/aesop-815046/reviews']}"
115540,st vincent's private hospital melbourne,hospital & health care,victoria,1001-5000,,linkedin.com/company/st-vincent's-private-hospital-melbourne,https://au.indeed.com/cmp/St-Vincent-S-Health-Australia/reviews,119,https://www.seek.com.au/companies/st-vincents-hospital-melbourne-834790/reviews,29,148,Unknown,"[[0.51, 0, 0, 0, 0, 0], [0, 0.73, 0.45, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/St-Vincent-S-Health-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/st-vincents-hospital-melbourne-834790/reviews', 'https://www.seek.com.au/companies/st-vincents-health-australia-434658/reviews']}"
119115,teys australia,food production,queensland,1001-5000,1946.0,linkedin.com/company/teys-group,https://au.indeed.com/cmp/Teys-Australia/reviews,80,https://www.seek.com.au/companies/teys-australia-433401/reviews,103,183,Unknown,"[[0.84, 0, 0, 0, 0, 0], [0.81, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Teys-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/teys-australia-433401/reviews']}"
132340,woolworths limited,retail,,1001-5000,1924.0,linkedin.com/company/woolworths-limited,https://au.indeed.com/cmp/Woolworths-Supermarket/reviews,3724,https://www.seek.com.au/companies/woolworths-supermarkets-432295/reviews,2085,5809,Unknown,"[[0.62, 0, 0, 0, 0, 0], [0.59, 0, 0.52, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Woolworths-Supermarket/reviews'], 'seek': ['https://www.seek.com.au/companies/woolworths-supermarkets-432295/reviews', 'https://www.seek.com.au/companies/woolworths-group-432334/reviews']}"
138491,viva leisure,"health, wellness and fitness",act,1001-5000,2004.0,linkedin.com/company/viva-leisure,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': []}"
138944,the government of western australia,government administration,western australia,10001+,,linkedin.com/company/wa-government,,0,,0,0,Unknown,"[[0, 0, 0, 0.29, 0, 0.25], [0, 0.32, 0, 0.26, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/City-of-Perth/reviews', 'https://au.indeed.com/cmp/Department-of-Communities/reviews'], 'seek': ['https://www.seek.com.au/companies/wa-health-795936/reviews', 'https://www.seek.com.au/companies/city-of-perth-435180/reviews']}"
145803,australian e-learning association,e-learning,queensland,10001+,2011.0,linkedin.com/company/australian-e-learning-association,,0,https://www.seek.com.au/companies/online-education-services-986010/reviews,19,19,Unknown,"[[0, 0, 0, 0.39, 0, 0], [0.53, 0.51, 0.34, 0.53, 0.44, 0.27]]","{'indeed': ['https://au.indeed.com/cmp/Camp-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/online-education-services-986010/reviews', 'https://www.seek.com.au/companies/life-education-800501/reviews', 'https://www.seek.com.au/companies/association-of-professional-builders-161377987247403/reviews', 'https://www.seek.com.au/companies/swan-christian-education-association-806152/reviews', 'https://www.seek.com.au/companies/australian-taxation-office-432346/reviews', 'https://www.seek.com.au/companies/the-benevolent-society-434443/reviews']}"
146572,scripture union australia,religious institutions,,1001-5000,,linkedin.com/company/scripture-union-australia,https://au.indeed.com/cmp/Scripture-Union-Qld/reviews,3,,0,3,Unknown,"[[0.69, 0, 0, 0, 0.48, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Scripture-Union-Qld/reviews', 'https://au.indeed.com/cmp/Mission-Australia/reviews'], 'seek': []}"
147261,elysium resources ltd,mining & metals,new south wales,1001-5000,2005.0,linkedin.com/company/elysium-resources-ltd,https://au.indeed.com/cmp/Mineral-Resources/reviews,29,https://www.seek.com.au/companies/mineral-resources-435331/reviews,196,225,Unknown,"[[0, 0, 0, 0.49, 0, 0], [0.58, 0.25, 0.29, 0.48, 0.39, 0]]","{'indeed': ['https://au.indeed.com/cmp/Mineral-Resources/reviews'], 'seek': ['https://www.seek.com.au/companies/mineral-resources-435331/reviews', 'https://www.seek.com.au/companies/asx-435063/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/aeris-resources-435560/reviews', 'https://www.seek.com.au/companies/minara-resources-433220/reviews']}"
150531,ausgrid,utilities,new south wales,1001-5000,1904.0,linkedin.com/company/ausgrid,https://au.indeed.com/cmp/Ausgrid/reviews,38,https://www.seek.com.au/companies/ausgrid-432588/reviews,128,166,Unknown,"[[0.89, 0, 0, 0, 0, 0], [0, 0.7, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Ausgrid/reviews'], 'seek': ['https://www.seek.com.au/companies/ausgrid-432588/reviews']}"
154965,university of queensland economics society (uqes),events services,queensland,1001-5000,1988.0,linkedin.com/company/university-of-queensland-economics-society,https://au.indeed.com/cmp/The-University-of-Queensland/reviews,104,https://www.seek.com.au/companies/the-university-of-queensland-432368/reviews,171,275,Unknown,"[[0.64, 0, 0, 0, 0, 0], [0.64, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/The-University-of-Queensland/reviews'], 'seek': ['https://www.seek.com.au/companies/the-university-of-queensland-432368/reviews']}"
157808,freelancer.com,information technology and services,new south wales,10001+,2008.0,linkedin.com/company/freelancing-on-website,https://au.indeed.com/cmp/Freelancer.com/reviews,15,https://www.seek.com.au/companies/freelancer-international-437343/reviews,7,22,Unknown,"[[0.95, 0, 0, 0, 0, 0], [0, 0.57, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Freelancer.com/reviews'], 'seek': ['https://www.seek.com.au/companies/freelancer-international-437343/reviews']}"
160370,globelink international,logistics and supply chain,,10001+,1997.0,linkedin.com/company/globelink-international,https://au.indeed.com/cmp/Globelink-International-Pty-Ltd/reviews,2,https://www.seek.com.au/companies/clemenger-international-freight-805432/reviews,9,11,Unknown,"[[0.62, 0.76, 0, 0.41, 0, 0], [0, 0.59, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Globelink/reviews', 'https://au.indeed.com/cmp/Globelink-International-Pty-Ltd/reviews', 'https://www.indeed.com/cmp/Global-Link/reviews'], 'seek': ['https://www.seek.com.au/companies/clemenger-international-freight-805432/reviews']}"
161732,just better care,hospital & health care,,1001-5000,2005.0,linkedin.com/company/just-better-care,https://au.indeed.com/cmp/Just-Better-Care/reviews,80,https://www.seek.com.au/companies/just-better-care-433677/reviews,69,149,Unknown,"[[0.77, 0, 0, 0, 0, 0], [0.79, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Just-Better-Care/reviews'], 'seek': ['https://www.seek.com.au/companies/just-better-care-433677/reviews']}"
