index,country,founded,id,industry,linkedin_url,locality,name,region,size,website
30,australia,1996.0,web-design-melbourne,architecture & planning,linkedin.com/company/web-design-melbourne,melbourne,web design melbourne,victoria,10001+,lowcostwebdesign.com.au
