index,name,industry,region,size,founded,linkedin_url,indeed_url,indeed_reviews,seek_url,seek_reviews,total_reviews,correct,scores,valid_urls
124480,st vincent's health australia,hospital & health care,new south wales,10001+,1855.0,linkedin.com/company/st-vincent's-health-australia,https://au.indeed.com/cmp/St-Vincent-S-Health-Australia/reviews,119,https://www.seek.com.au/companies/st-vincents-health-australia-434658/reviews,39,158,Unknown,"[[0, 0.72, 0, 0, 0, 0], [0, 0.79, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/St-Vincent-S-Health-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/st-vincents-health-australia-434658/reviews']}"
12633,cotton on group,apparel & fashion,,10001+,1991.0,linkedin.com/company/cotton-on-group,https://au.indeed.com/cmp/The-Cotton-On-Group/reviews,443,https://www.seek.com.au/companies/cotton-on-group-432451/reviews,104,547,Unknown,"[[0.69, 0, 0, 0, 0, 0], [0.78, 0.59, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/The-Cotton-On-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/cotton-on-group-432451/reviews', 'https://www.seek.com.au/companies/cotton-on-432336/reviews']}"
57912,suncorp group,financial services,queensland,10001+,,linkedin.com/company/suncorp,https://au.indeed.com/cmp/Suncorp-Group/reviews,202,https://www.seek.com.au/companies/suncorp-432359/reviews,587,789,Unknown,"[[0.83, 0, 0, 0, 0, 0], [0.64, 0, 0.49, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Suncorp-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/suncorp-432359/reviews', 'https://www.seek.com.au/companies/suncorp-stadium-434481/reviews']}"
59611,sf suntech australia pty ltd,renewables & environment,new south wales,10001+,2001.0,linkedin.com/company/sf-suntech-australia-pty-ltd,https://au.indeed.com/cmp/Energyaustralia/reviews,55,,0,55,Unknown,"[[0.4, 0.3, 0.53, 0.18, 0.12, 0.14], [0.38, 0.36, 0.25, 0, 0.13, 0]]","{'indeed': ['https://au.indeed.com/cmp/Smart-Energy-d89f6363/reviews', 'https://au.indeed.com/cmp/Ghd/reviews', 'https://au.indeed.com/cmp/Energyaustralia/reviews', 'https://au.indeed.com/cmp/Link-Group/reviews', 'https://au.indeed.com/cmp/Ergon-Energy/reviews', 'https://au.indeed.com/cmp/Ttec/reviews'], 'seek': ['https://www.seek.com.au/companies/solar-depot-961937/reviews', 'https://www.seek.com.au/companies/instyle-solar-816736/reviews', 'https://www.seek.com.au/companies/solargain-816846/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews']}"
130167,ejsfilms.com,entertainment,south australia,10001+,2001.0,linkedin.com/company/ejsfilms-www-ejsfilms-com,,0,,0,0,Unknown,"[[0.33, 0.34, 0, 0.19, 0.13, 0.1], [0.32, 0, 0.29, 0.23, 0.21, 0.07]]","{'indeed': ['https://au.indeed.com/cmp/Indeed/reviews', 'https://au.indeed.com/cmp/Sa-Health/reviews', 'https://au.indeed.com/cmp/Coles/reviews', 'https://au.indeed.com/cmp/Oporto/reviews', 'https://au.indeed.com/cmp/The-Cotton-On-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/instant-access-436029/reviews', 'https://www.seek.com.au/companies/each-861217/reviews', 'https://www.seek.com.au/companies/microsoft-432456/reviews', 'https://www.seek.com.au/companies/atpm-815202/reviews']}"
135081,kmart australia limited,retail,,10001+,1969.0,linkedin.com/company/kmart-australia-limited,https://au.indeed.com/cmp/Kmart/reviews,165,https://www.seek.com.au/companies/kmart-432302/reviews,872,1037,Unknown,"[[0.46, 0, 0, 0, 0, 0], [0.46, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Kmart/reviews'], 'seek': ['https://www.seek.com.au/companies/kmart-432302/reviews']}"
187626,hella australia pty ltd,automotive,victoria,10001+,1899.0,linkedin.com/company/hella-australia,,0,https://www.seek.com.au/companies/hella-australia-920368/reviews,3,3,Unknown,"[[0, 0, 0, 0, 0, 0.2], [0, 0.67, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Hella-2/reviews'], 'seek': ['https://www.seek.com.au/companies/hella-australia-920368/reviews']}"
37065,globe williams international,facilities services,victoria,10001+,1999.0,linkedin.com/company/gwin,https://www.indeed.com/cmp/Williams-International/reviews,0,https://www.seek.com.au/companies/williams-lea-435565/reviews,8,8,Unknown,"[[0.82, 0.43, 0, 0, 0, 0], [0.54, 0, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Williams-International/reviews', 'https://au.indeed.com/cmp/Globe-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/williams-lea-435565/reviews']}"
48727,programmed property services - newcastle nsw,facilities services,new south wales,10001+,1951.0,linkedin.com/company/programmed-newcastle-nsw,https://au.indeed.com/cmp/Consolidated-Property-Services/reviews,29,,0,29,Unknown,"[[0.5, 0, 0.51, 0, 0.13, 0.2], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Programmed/reviews', 'https://au.indeed.com/cmp/Consolidated-Property-Services/reviews', 'https://au.indeed.com/cmp/Skilled-Group/reviews', 'https://au.indeed.com/cmp/Apg-Workforce-1/reviews'], 'seek': []}"
162814,queensland government,government administration,queensland,10001+,,linkedin.com/company/queensland-government,https://au.indeed.com/cmp/Queensland-Government/reviews,76,https://www.seek.com.au/companies/queensland-health-432313/reviews,541,617,Unknown,"[[0.89, 0, 0, 0, 0, 0], [0, 0, 0, 0.5, 0.32, 0.15]]","{'indeed': ['https://au.indeed.com/cmp/Queensland-Government/reviews'], 'seek': ['https://www.seek.com.au/companies/queensland-health-432313/reviews', 'https://www.seek.com.au/companies/state-library-of-queensland-437265/reviews', 'https://www.seek.com.au/companies/department-of-transport-n-main-roads-qld-432538/reviews']}"
168403,anz,banking,victoria,10001+,1835.0,linkedin.com/company/anz,,0,https://www.seek.com.au/companies/anz-432303/reviews,656,656,Unknown,"[[0, 0.35, 0, 0, 0, 0], [0, 0.55, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Anz-Banking-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/anz-432303/reviews']}"
52820,adp australia and new zealand,financial services,,10001+,1949.0,linkedin.com/company/adpaustralia,,0,,0,0,Unknown,"[[0.25, 0.32, 0, 0, 0.26, 0], [0.37, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/ADP/reviews', 'https://au.indeed.com/cmp/ADP-Employer-Services/reviews', 'https://au.indeed.com/cmp/Indeed/reviews'], 'seek': ['https://www.seek.com.au/companies/adp-433628/reviews']}"
108730,jaspers verhuur,retail,,10001+,1985.0,linkedin.com/company/jaspers-verhuur,https://au.indeed.com/cmp/Harvey-Norman/reviews,343,https://www.seek.com.au/companies/jasper-coffee-814019/reviews,3,346,Unknown,"[[0.52, 0.34, 0.15, 0.17, 0.21, 0.05], [0.55, 0.37, 0.27, 0.29, 0.21, 0.09]]","{'indeed': ['https://au.indeed.com/cmp/Harvey-Norman/reviews', 'https://au.indeed.com/cmp/Oporto/reviews', 'https://au.indeed.com/cmp/Big-W/reviews', 'https://au.indeed.com/cmp/Lyndons/reviews', 'https://au.indeed.com/cmp/Myer/reviews', 'https://au.indeed.com/cmp/The-Reject-Shop/reviews'], 'seek': ['https://www.seek.com.au/companies/jasper-coffee-814019/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/each-861217/reviews', 'https://www.seek.com.au/companies/mineral-resources-435331/reviews', 'https://www.seek.com.au/companies/santrev-957948/reviews', 'https://www.seek.com.au/companies/john-holland-432569/reviews']}"
152637,domino's pizza enterprises limited,retail,,10001+,1983.0,linkedin.com/company/domino's-pizza-enterprises-limited,https://au.indeed.com/cmp/Domino's/reviews,1291,https://www.seek.com.au/companies/dominos-pizza-432335/reviews,500,1791,Unknown,"[[0.5, 0, 0, 0, 0, 0], [0.58, 0, 0, 0, 0, 0]]","{'indeed': [""https://au.indeed.com/cmp/Domino's/reviews""], 'seek': ['https://www.seek.com.au/companies/dominos-pizza-432335/reviews']}"
176016,iss a/s,facilities services,western australia,10001+,1901.0,linkedin.com/company/iss-facility-services-a-s,https://au.indeed.com/cmp/Iss-Facility-Services/reviews,308,https://www.seek.com.au/companies/iss-432659/reviews,354,662,Unknown,"[[0.46, 0, 0, 0, 0, 0], [0.51, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Iss-Facility-Services/reviews'], 'seek': ['https://www.seek.com.au/companies/iss-432659/reviews']}"
183793,sydney,marketing and advertising,new south wales,10001+,,linkedin.com/company/sydney,https://au.indeed.com/cmp/City-of-Sydney/reviews,25,https://www.seek.com.au/companies/city-of-sydney-433611/reviews,47,72,Unknown,"[[0.5, 0, 0.53, 0.45, 0, 0], [0.43, 0.53, 0, 0.34, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Indeed/reviews', 'https://au.indeed.com/cmp/City-of-Sydney/reviews', 'https://au.indeed.com/cmp/University-of-Sydney/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/city-of-sydney-433611/reviews', 'https://www.seek.com.au/companies/the-university-of-sydney-432709/reviews']}"
21467,ventia pty ltd,facilities services,,10001+,2015.0,linkedin.com/company/ventia-pty-ltd,https://au.indeed.com/cmp/Ventia-Pty-Ltd/reviews,9,https://www.seek.com.au/companies/ventia-786359/reviews,87,96,Unknown,"[[0, 0, 0, 0.58, 0, 0], [0, 0, 0.48, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Ventia-Pty-Ltd/reviews'], 'seek': ['https://www.seek.com.au/companies/ventia-786359/reviews']}"
39536,ebara pumps australia pty ltd.,industrial automation,victoria,10001+,2000.0,linkedin.com/company/ebara-pumps-australia,https://www.indeed.com/cmp/Ebara-International/reviews,0,https://www.seek.com.au/companies/national-pump-n-energy-814913/reviews,17,17,Unknown,"[[0.42, 0.44, 0.34, 0.28, 0, 0.08], [0.45, 0.39, 0.19, 0.26, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Ebara/reviews', 'https://www.indeed.com/cmp/Ebara-International/reviews', 'https://www.indeed.com/cmp/Ebara-Technologies/reviews', 'https://au.indeed.com/cmp/Anca-Pty-Ltd/reviews', ""https://au.indeed.com/cmp/Domino's/reviews""], 'seek': ['https://www.seek.com.au/companies/national-pump-n-energy-814913/reviews', 'https://www.seek.com.au/companies/all-purpose-pumps-881704/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/mono-pumps-861106/reviews']}"
49516,kerry logistics cold chain australia,logistics and supply chain,victoria,10001+,,linkedin.com/company/kerry-logistics-cold-chain-australia,https://au.indeed.com/cmp/Kerry-Logistics-Network/reviews,10,,0,10,Unknown,"[[0.61, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Kerry-Logistics-Network/reviews'], 'seek': []}"
94244,zimmer biomet anz,medical devices,new south wales,10001+,1927.0,linkedin.com/company/zimmerbiometaustralianewzealand,https://www.indeed.com/cmp/Zimmer-Biomet/reviews,1,https://www.seek.com.au/companies/zimmer-biomet-814276/reviews,15,16,Unknown,"[[0.75, 0, 0.24, 0, 0, 0], [0.74, 0, 0, 0.27, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Zimmer-Biomet/reviews', 'https://au.indeed.com/cmp/Anz-Banking-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/zimmer-biomet-814276/reviews', 'https://www.seek.com.au/companies/anz-432303/reviews']}"
21763,g8 education ltd,education management,queensland,10001+,2006.0,linkedin.com/company/g8-education-ltd,https://au.indeed.com/cmp/G8-Education/reviews,141,https://www.seek.com.au/companies/g8-education-434640/reviews,135,276,Unknown,"[[0.73, 0, 0, 0, 0, 0], [0.72, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/G8-Education/reviews'], 'seek': ['https://www.seek.com.au/companies/g8-education-434640/reviews']}"
26450,fcm travel solutions australia,"leisure, travel & tourism",,10001+,2004.0,linkedin.com/company/fcm-travel-solutions-australia,https://au.indeed.com/cmp/Fcm-Travel-Solutions/reviews,3,https://www.seek.com.au/companies/fcm-travel-solutions-436025/reviews,7,10,Unknown,"[[0.7, 0, 0, 0, 0, 0], [0.72, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Fcm-Travel-Solutions/reviews'], 'seek': ['https://www.seek.com.au/companies/fcm-travel-solutions-436025/reviews']}"
138944,the government of western australia,government administration,western australia,10001+,,linkedin.com/company/wa-government,,0,,0,0,Unknown,"[[0, 0, 0, 0.29, 0, 0.25], [0, 0.32, 0, 0.26, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/City-of-Perth/reviews', 'https://au.indeed.com/cmp/Department-of-Communities/reviews'], 'seek': ['https://www.seek.com.au/companies/wa-health-795936/reviews', 'https://www.seek.com.au/companies/city-of-perth-435180/reviews']}"
145803,australian e-learning association,e-learning,queensland,10001+,2011.0,linkedin.com/company/australian-e-learning-association,,0,https://www.seek.com.au/companies/online-education-services-986010/reviews,19,19,Unknown,"[[0, 0, 0, 0.39, 0, 0], [0.53, 0.51, 0.34, 0.53, 0.44, 0.27]]","{'indeed': ['https://au.indeed.com/cmp/Camp-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/online-education-services-986010/reviews', 'https://www.seek.com.au/companies/life-education-800501/reviews', 'https://www.seek.com.au/companies/association-of-professional-builders-161377987247403/reviews', 'https://www.seek.com.au/companies/swan-christian-education-association-806152/reviews', 'https://www.seek.com.au/companies/australian-taxation-office-432346/reviews', 'https://www.seek.com.au/companies/the-benevolent-society-434443/reviews']}"
157808,freelancer.com,information technology and services,new south wales,10001+,2008.0,linkedin.com/company/freelancing-on-website,https://au.indeed.com/cmp/Freelancer.com/reviews,15,https://www.seek.com.au/companies/freelancer-international-437343/reviews,7,22,Unknown,"[[0.95, 0, 0, 0, 0, 0], [0, 0.57, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Freelancer.com/reviews'], 'seek': ['https://www.seek.com.au/companies/freelancer-international-437343/reviews']}"
160370,globelink international,logistics and supply chain,,10001+,1997.0,linkedin.com/company/globelink-international,https://au.indeed.com/cmp/Globelink-International-Pty-Ltd/reviews,2,https://www.seek.com.au/companies/clemenger-international-freight-805432/reviews,9,11,Unknown,"[[0.62, 0.76, 0, 0.41, 0, 0], [0, 0.59, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Globelink/reviews', 'https://au.indeed.com/cmp/Globelink-International-Pty-Ltd/reviews', 'https://www.indeed.com/cmp/Global-Link/reviews'], 'seek': ['https://www.seek.com.au/companies/clemenger-international-freight-805432/reviews']}"
201298,hagemeyer,wholesale,,10001+,,linkedin.com/company/hagemeyer,https://www.indeed.com/cmp/Hagemeyer/reviews,1,,0,1,Unknown,"[[0.92, 0, 0, 0, 0, 0], [0, 0, 0.3, 0.25, 0, 0.16]]","{'indeed': ['https://www.indeed.com/cmp/Hagemeyer/reviews'], 'seek': ['https://www.seek.com.au/companies/gazman-the-austin-group-436073/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/ahg-434138/reviews']}"
209374,telstra,telecommunications,victoria,10001+,1901.0,linkedin.com/company/telstra,https://au.indeed.com/cmp/Telstra/reviews,927,https://www.seek.com.au/companies/telstra-432298/reviews,1954,2881,Unknown,"[[0.89, 0, 0, 0, 0, 0], [0.75, 0, 0.54, 0.5, 0, 0.28]]","{'indeed': ['https://au.indeed.com/cmp/Telstra/reviews'], 'seek': ['https://www.seek.com.au/companies/telstra-432298/reviews', 'https://www.seek.com.au/companies/telstra-super-753075/reviews', 'https://www.seek.com.au/companies/telstra-shop-436087/reviews', 'https://www.seek.com.au/companies/telstra-business-centre-433089/reviews']}"
218846,queensland department of education,government administration,,10001+,,linkedin.com/company/queensland-department-of-education,https://au.indeed.com/cmp/Education-Queensland/reviews,61,https://www.seek.com.au/companies/department-of-education-qld-753395/reviews,252,313,Unknown,"[[0.5, 0, 0, 0, 0.46, 0], [0, 0.66, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Education-Queensland/reviews', 'https://au.indeed.com/cmp/Department-of-Education-and-Training/reviews'], 'seek': ['https://www.seek.com.au/companies/department-of-education-qld-753395/reviews']}"
4926,flight centre travel group,"leisure, travel & tourism",queensland,10001+,1981.0,linkedin.com/company/flight-centre,https://au.indeed.com/cmp/Flight-Centre/reviews,158,https://www.seek.com.au/companies/flight-centre-travel-group-432351/reviews,512,670,Unknown,"[[0.63, 0, 0, 0, 0, 0], [0, 0.78, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Flight-Centre/reviews'], 'seek': ['https://www.seek.com.au/companies/flight-centre-travel-group-432351/reviews']}"
13779,compass group - ess,hospitality,,10001+,1941.0,linkedin.com/company/compass-group-australia,https://au.indeed.com/cmp/Compass-Group/reviews,277,https://www.seek.com.au/companies/compass-group-432345/reviews,332,609,Unknown,"[[0.72, 0.5, 0, 0, 0, 0], [0.75, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Compass-Group/reviews', 'https://au.indeed.com/cmp/Ess-Compass/reviews'], 'seek': ['https://www.seek.com.au/companies/compass-group-432345/reviews']}"
